38.691	2.5	1
41.264	2.5	1
43.836	2.5	1
46.408	2.5	1
48.981	2.5	1
51.553	2.5	1
54.125	2.5	1
56.698	2.5	1
59.27	2.5	1
61.842	2.5	1
109.983	2.5	1
112.542	2.5	1
115.101	2.5	1
117.66	2.5	1
120.232	2.5	1
122.791	2.5	1
125.35	2.5	1
127.909	2.5	1
130.468	2.5	1
133.027	2.5	1
153.099	2.5	1
155.671	2.5	1
158.243	2.5	1
160.816	2.5	1
163.388	2.5	1
165.96	2.5	1
168.519	2.5	1
171.091	2.5	1
173.664	2.5	1
176.236	2.5	1
224.51	2.5	1
227.069	2.5	1
229.628	2.5	1
232.187	2.5	1
234.746	2.5	1
237.305	2.5	1
239.864	2.5	1
242.423	2.5	1
244.982	2.5	1
247.541	2.5	1
