10.582	2.5	1
13.168	2.5	1
15.754	2.5	1
18.326	2.5	1
20.885	2.5	1
23.47	2.5	1
26.056	2.5	1
28.615	2.5	1
31.2	2.5	1
38.837	2.5	1
41.423	2.5	1
43.995	2.5	1
46.554	2.5	1
49.113	2.5	1
51.672	2.5	1
54.244	2.5	1
56.804	2.5	1
59.402	2.5	1
61.961	2.5	1
82.059	2.5	1
84.645	2.5	1
87.217	2.5	1
89.789	2.5	1
92.362	2.5	1
94.947	2.5	1
97.533	2.5	1
100.105	2.5	1
102.677	2.5	1
105.25	2.5	1
112.886	2.5	1
115.445	2.5	1
118.018	2.5	1
120.603	2.5	1
123.162	2.5	1
125.735	2.5	1
128.293	2.5	1
130.866	2.5	1
133.425	2.5	1
153.523	2.5	1
156.109	2.5	1
158.668	2.5	1
161.227	2.5	1
163.799	2.5	1
166.358	2.5	1
168.93	2.5	1
171.502	2.5	1
174.074	2.5	1
176.633	2.5	1
184.31	2.5	1
186.882	2.5	1
189.468	2.5	1
192.054	2.5	1
194.626	2.5	1
197.198	2.5	1
199.77	2.5	1
202.343	2.5	1
204.915	2.5	1
225.0	2.5	1
227.572	2.5	1
230.144	2.5	1
232.717	2.5	1
235.289	2.5	1
237.875	2.5	1
240.447	2.5	1
243.046	2.5	1
245.618	2.5	1
248.204	2.5	1
253.308	2.5	1
255.907	2.5	1
258.479	2.5	1
261.065	2.5	1
263.637	2.5	1
266.209	2.5	1
271.367	2.5	1
273.94	2.5	1
276.512	2.5	1
