10.555	2.5	1
13.114	2.5	1
15.673	2.5	1
18.246	2.5	1
20.805	2.5	1
23.363	2.5	1
25.922	2.5	1
28.481	2.5	1
31.04	2.5	1
33.599	2.5	1
81.779	2.5	1
84.352	2.5	1
86.924	2.5	1
89.496	2.5	1
92.068	2.5	1
94.641	2.5	1
97.213	2.5	1
99.785	2.5	1
102.357	2.5	1
104.93	2.5	1
153.083	2.5	1
155.655	2.5	1
158.214	2.5	1
160.774	2.5	1
163.332	2.5	1
165.891	2.5	1
168.45	2.5	1
173.595	2.5	1
176.154	2.5	1
181.218	2.5	1
183.79	2.5	1
186.363	2.5	1
188.948	2.5	1
191.521	2.5	1
194.093	2.5	1
196.665	2.5	1
199.251	2.5	1
201.823	2.5	1
204.409	2.5	1
