10.583	2.5	1
13.155	2.5	1
15.741	2.5	1
18.313	2.5	1
20.872	2.5	1
23.444	2.5	1
26.003	2.5	1
28.562	2.5	1
31.134	2.5	1
33.693	2.5	1
38.758	2.5	1
41.33	2.5	1
43.903	2.5	1
46.462	2.5	1
49.021	2.5	1
51.58	2.5	1
54.152	2.5	1
56.711	2.5	1
59.283	2.5	1
61.842	2.5	1
81.927	2.5	1
84.5	2.5	1
87.072	2.5	1
89.658	2.5	1
92.23	2.5	1
94.802	2.5	1
97.388	2.5	1
99.987	2.5	1
102.559	2.5	1
105.131	2.5	1
110.183	2.5	1
112.755	2.5	1
115.314	2.5	1
117.886	2.5	1
120.472	2.5	1
123.031	2.5	1
125.603	2.5	1
128.162	2.5	1
130.734	2.5	1
133.293	2.5	1
153.365	2.5	1
155.937	2.5	1
158.496	2.5	1
161.056	2.5	1
163.628	2.5	1
166.187	2.5	1
168.772	2.5	1
171.331	2.5	1
173.904	2.5	1
176.463	2.5	1
181.54	2.5	1
184.139	2.5	1
186.712	2.5	1
189.284	2.5	1
191.883	2.5	1
194.455	2.5	1
197.028	2.5	1
199.613	2.5	1
202.185	2.5	1
204.771	2.5	1
224.856	2.5	1
227.442	2.5	1
230.014	2.5	1
232.587	2.5	1
235.159	2.5	1
237.744	2.5	1
240.317	2.5	1
242.902	2.5	1
245.475	2.5	1
248.06	2.5	1
253.138	2.5	1
255.724	2.5	1
258.296	2.5	1
260.882	2.5	1
263.454	2.5	1
266.026	2.5	1
268.599	2.5	1
271.171	2.5	1
273.757	2.5	1
276.329	2.5	1
