10.556	2.5	1
13.115	2.5	1
20.818	2.5	1
23.377	2.5	1
25.936	2.5	1
28.495	2.5	1
38.678	2.5	1
41.25	2.5	1
43.822	2.5	1
46.394	2.5	1
48.967	2.5	1
51.539	2.5	1
54.111	2.5	1
56.683	2.5	1
59.256	2.5	1
61.828	2.5	1
81.886	2.5	1
84.445	2.5	1
87.004	2.5	1
89.563	2.5	1
92.122	2.5	1
97.24	2.5	1
99.799	2.5	1
102.358	2.5	1
104.917	2.5	1
109.968	2.5	1
112.54	2.5	1
115.099	2.5	1
117.658	2.5	1
120.217	2.5	1
122.776	2.5	1
125.335	2.5	1
127.894	2.5	1
130.453	2.5	1
133.012	2.5	1
153.083	2.5	1
155.655	2.5	1
158.228	2.5	1
163.372	2.5	1
165.944	2.5	1
171.089	2.5	1
173.661	2.5	1
176.234	2.5	1
181.298	2.5	1
183.87	2.5	1
189.015	2.5	1
191.587	2.5	1
194.159	2.5	1
196.732	2.5	1
199.304	2.5	1
201.876	2.5	1
204.448	2.5	1
224.507	2.5	1
227.066	2.5	1
229.625	2.5	1
232.184	2.5	1
234.742	2.5	1
237.301	2.5	1
239.86	2.5	1
242.419	2.5	1
244.978	2.5	1
247.537	2.5	1
252.602	2.5	1
255.174	2.5	1
257.746	2.5	1
260.318	2.5	1
262.891	2.5	1
265.45	2.5	1
268.022	2.5	1
270.594	2.5	1
273.166	2.5	1
275.739	2.5	1
