10.569	2.5	1
13.141	2.5	1
15.7	2.5	1
18.272	2.5	1
20.844	2.5	1
23.403	2.5	1
25.962	2.5	1
28.521	2.5	1
31.08	2.5	1
33.639	2.5	1
81.912	2.5	1
84.471	2.5	1
87.043	2.5	1
89.602	2.5	1
92.161	2.5	1
94.72	2.5	1
97.279	2.5	1
99.838	2.5	1
102.397	2.5	1
104.956	2.5	1
181.351	2.5	1
183.923	2.5	1
186.495	2.5	1
189.067	2.5	1
191.64	2.5	1
194.212	2.5	1
196.784	2.5	1
199.356	2.5	1
201.929	2.5	1
204.501	2.5	1
252.774	2.5	1
255.346	2.5	1
257.932	2.5	1
260.517	2.5	1
265.662	2.5	1
268.234	2.5	1
270.807	2.5	1
273.379	2.5	1
275.951	2.5	1
