10.583	2.5	1
13.168	2.5	1
20.912	2.5	1
23.497	2.5	1
28.642	2.5	1
33.76	2.5	1
38.838	2.5	1
41.41	2.5	1
43.996	2.5	1
46.581	2.5	1
49.154	2.5	1
51.726	2.5	1
54.312	2.5	1
56.884	2.5	1
59.456	2.5	1
62.042	2.5	1
82.127	2.5	1
84.726	2.5	1
87.311	2.5	1
89.87	2.5	1
92.429	2.5	1
97.574	2.5	1
100.159	2.5	1
102.718	2.5	1
105.291	2.5	1
110.342	2.5	1
112.941	2.5	1
115.513	2.5	1
118.085	2.5	1
120.645	2.5	1
123.23	2.5	1
125.789	2.5	1
128.348	2.5	1
130.907	2.5	1
133.479	2.5	1
153.564	2.5	1
156.137	2.5	1
158.709	2.5	1
161.281	2.5	1
163.867	2.5	1
166.452	2.5	1
169.025	2.5	1
171.597	2.5	1
174.169	2.5	1
176.741	2.5	1
181.819	2.5	1
184.405	2.5	1
186.977	2.5	1
189.563	2.5	1
192.135	2.5	1
194.707	2.5	1
197.293	2.5	1
199.865	2.5	1
202.438	2.5	1
205.023	2.5	1
225.108	2.5	1
227.681	2.5	1
230.24	2.5	1
232.825	2.5	1
235.424	2.5	1
238.01	2.5	1
240.569	2.5	1
243.128	2.5	1
245.687	2.5	1
248.246	2.5	1
253.323	2.5	1
255.882	2.5	1
258.468	2.5	1
261.04	2.5	1
263.613	2.5	1
266.185	2.5	1
268.757	2.5	1
271.343	2.5	1
273.915	2.5	1
276.501	2.5	1
