10.569	2.5	1
13.142	2.5	1
20.845	2.5	1
23.404	2.5	1
25.963	2.5	1
28.522	2.5	1
38.704	2.5	1
41.277	2.5	1
54.138	2.5	1
56.71	2.5	1
61.855	2.5	1
81.913	2.5	1
84.472	2.5	1
87.032	2.5	1
89.59	2.5	1
92.149	2.5	1
97.267	2.5	1
99.826	2.5	1
102.385	2.5	1
104.944	2.5	1
112.567	2.5	1
115.127	2.5	1
117.685	2.5	1
122.803	2.5	1
127.921	2.5	1
133.052	2.5	1
153.124	2.5	1
155.696	2.5	1
158.269	2.5	1
160.841	2.5	1
163.413	2.5	1
165.985	2.5	1
171.13	2.5	1
173.702	2.5	1
176.274	2.5	1
181.339	2.5	1
183.911	2.5	1
186.484	2.5	1
189.056	2.5	1
194.2	2.5	1
196.773	2.5	1
199.345	2.5	1
201.917	2.5	1
204.49	2.5	1
224.561	2.5	1
227.134	2.5	1
232.265	2.5	1
234.85	2.5	1
237.423	2.5	1
239.982	2.5	1
242.541	2.5	1
245.1	2.5	1
252.736	2.5	1
255.309	2.5	1
257.881	2.5	1
260.467	2.5	1
265.611	2.5	1
268.197	2.5	1
270.769	2.5	1
273.341	2.5	1
275.914	2.5	1
