13.128	2.5	1
18.26	2.5	1
20.832	2.5	1
23.391	2.5	1
25.95	2.5	1
28.509	2.5	1
31.068	2.5	1
38.691	2.5	1
41.264	2.5	1
43.836	2.5	1
46.408	2.5	1
48.981	2.5	1
51.553	2.5	1
54.125	2.5	1
56.697	2.5	1
61.842	2.5	1
81.901	2.5	1
84.46	2.5	1
87.019	2.5	1
89.577	2.5	1
92.136	2.5	1
97.254	2.5	1
99.813	2.5	1
102.372	2.5	1
104.931	2.5	1
112.555	2.5	1
115.114	2.5	1
122.804	2.5	1
125.363	2.5	1
127.922	2.5	1
130.481	2.5	1
133.053	2.5	1
153.125	2.5	1
158.27	2.5	1
160.842	2.5	1
163.414	2.5	1
168.559	2.5	1
171.131	2.5	1
173.703	2.5	1
176.276	2.5	1
181.34	2.5	1
183.926	2.5	1
189.084	2.5	1
194.229	2.5	1
196.814	2.5	1
201.972	2.5	1
204.558	2.5	1
224.63	2.5	1
227.202	2.5	1
229.761	2.5	1
234.905	2.5	1
237.491	2.5	1
245.168	2.5	1
257.936	2.5	1
260.508	2.5	1
263.081	2.5	1
268.225	2.5	1
270.811	2.5	1
275.955	2.5	1
