38.731	2.5	1
41.303	2.5	1
43.876	2.5	1
46.435	2.5	1
49.007	2.5	1
51.566	2.5	1
54.125	2.5	1
56.697	2.5	1
59.269	2.5	1
61.828	2.5	1
110.195	2.5	1
112.767	2.5	1
115.326	2.5	1
117.912	2.5	1
120.471	2.5	1
123.03	2.5	1
125.602	2.5	1
128.161	2.5	1
130.746	2.5	1
133.305	2.5	1
224.841	2.5	1
227.44	2.5	1
230.012	2.5	1
232.584	2.5	1
235.156	2.5	1
237.755	2.5	1
240.328	2.5	1
242.913	2.5	1
245.486	2.5	1
248.058	2.5	1
253.136	2.5	1
255.708	2.5	1
258.28	2.5	1
260.853	2.5	1
263.425	2.5	1
268.569	2.5	1
273.714	2.5	1
276.286	2.5	1
