38.704	2.5	1
41.276	2.5	1
43.848	2.5	1
46.42	2.5	1
48.993	2.5	1
51.565	2.5	1
54.137	2.5	1
56.709	2.5	1
59.282	2.5	1
61.854	2.5	1
109.994	2.5	1
112.566	2.5	1
115.125	2.5	1
117.684	2.5	1
120.257	2.5	1
122.815	2.5	1
125.374	2.5	1
127.933	2.5	1
130.492	2.5	1
133.065	2.5	1
153.136	2.5	1
155.709	2.5	1
158.281	2.5	1
160.853	2.5	1
163.425	2.5	1
165.998	2.5	1
168.57	2.5	1
171.142	2.5	1
173.714	2.5	1
176.287	2.5	1
224.627	2.5	1
227.212	2.5	1
229.771	2.5	1
232.343	2.5	1
234.929	2.5	1
237.501	2.5	1
240.06	2.5	1
242.619	2.5	1
245.178	2.5	1
247.737	2.5	1
